Date,3Mo,6Mo,1Yr,2Yr,3Yr,4Yr,5Yr,7Yr,10Yr,30Yr
1/30/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/31/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
2/3/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/4/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/5/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/6/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/7/1997,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/10/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/11/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/12/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/13/1997,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/14/1997,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/18/1997,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/19/1997,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/20/1997,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/21/1997,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/24/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/25/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
2/26/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
2/27/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
2/28/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/3/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/4/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/5/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/6/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/7/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/10/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/11/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/12/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
3/13/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
3/14/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
3/17/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
3/18/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
3/19/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
3/20/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
3/21/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
3/24/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
3/25/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
3/26/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
3/27/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
3/31/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/1/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/2/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/3/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/4/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/7/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/8/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/9/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/10/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/11/1997,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07
4/14/1997,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07
4/15/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/16/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/17/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/18/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/21/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/22/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/23/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
4/24/1997,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07
4/25/1997,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07
4/28/1997,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07
4/29/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
4/30/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/1/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/2/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/5/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/6/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/7/1997,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
5/8/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
5/9/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/12/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/13/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
5/14/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/15/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/16/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/19/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/20/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/21/1997,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/22/1997,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
5/23/1997,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
5/27/1997,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
